Comment:	20231003 sppedbump
Time	Vehicle Speed	FL Sprung acceleration	FR Sprung acceleration	RL Sprung acceleration	RR Sprung acceleration	FL Unsprung acceleration	FR Unsprung acceleration	RL Unsprung acceleration	RR Unsprung acceleration	Bellow pressure RL	Bellow pressure RR	Acceleration X	Acceleration Y	Acceleration Z
3.326	37.646	0.016	-0.061	-0.103	-0.437	0.944	0.229	1.468	1.506	2.042	1.701	-0.144	-0.145	-0.179
3.327	37.643	0.019	-0.059	-0.094	-0.423	0.925	0.102	1.329	1.631	2.047	1.706	-0.142	-0.140	-0.175
3.327	37.653	0.025	-0.057	-0.084	-0.406	0.986	0.047	1.319	1.621	2.049	1.706	-0.144	-0.137	-0.182
3.327	37.634	0.032	-0.057	-0.075	-0.385	1.089	0.029	1.479	1.499	2.046	1.711	-0.147	-0.139	-0.184
3.327	37.662	0.037	-0.058	-0.067	-0.358	1.148	0.061	1.725	1.326	2.055	1.714	-0.148	-0.137	-0.185
3.327	37.625	0.043	-0.060	-0.063	-0.331	1.162	0.099	1.878	1.167	2.049	1.710	-0.154	-0.136	-0.187
3.328	37.637	0.041	-0.062	-0.058	-0.298	1.074	0.088	1.959	1.149	2.049	1.712	-0.154	-0.135	-0.188
3.328	37.628	0.039	-0.065	-0.054	-0.264	0.969	0.015	1.860	1.293	2.044	1.715	-0.161	-0.135	-0.187
3.328	37.622	0.034	-0.070	-0.050	-0.228	0.846	-0.122	1.722	1.474	2.037	1.718	-0.164	-0.134	-0.190
3.328	37.668	0.030	-0.074	-0.045	-0.190	0.774	-0.243	1.625	1.547	2.033	1.714	-0.163	-0.132	-0.192
3.328	37.610	0.030	-0.080	-0.040	-0.153	0.761	-0.305	1.613	1.514	2.049	1.712	-0.171	-0.131	-0.190
3.329	37.640	0.031	-0.084	-0.033	-0.115	0.819	-0.284	1.699	1.414	2.042	1.717	-0.175	-0.129	-0.190
3.329	37.610	0.033	-0.091	-0.023	-0.080	0.880	-0.195	1.872	1.287	2.042	1.714	-0.176	-0.125	-0.191
3.329	37.598	0.034	-0.096	-0.009	-0.049	0.882	-0.108	2.041	1.179	2.055	1.720	-0.177	-0.123	-0.185
3.329	37.607	0.037	-0.102	0.010	-0.024	0.845	-0.095	2.123	1.191	2.048	1.713	-0.176	-0.120	-0.186
3.329	37.601	0.037	-0.106	0.035	-0.007	0.804	-0.173	2.086	1.269	2.050	1.715	-0.176	-0.114	-0.185
3.330	37.601	0.037	-0.109	0.062	0.002	0.799	-0.275	1.947	1.363	2.046	1.719	-0.171	-0.111	-0.180
3.330	37.601	0.036	-0.111	0.096	0.002	0.847	-0.336	1.882	1.398	2.048	1.715	-0.168	-0.108	-0.177
3.330	37.625	0.035	-0.111	0.131	-0.004	0.934	-0.293	1.899	1.383	2.046	1.713	-0.163	-0.101	-0.176
3.330	37.607	0.033	-0.110	0.169	-0.016	0.989	-0.183	2.065	1.292	2.054	1.719	-0.158	-0.097	-0.172
3.330	37.607	0.033	-0.109	0.210	-0.038	1.022	-0.069	2.318	1.175	2.052	1.724	-0.150	-0.094	-0.165
3.331	37.604	0.028	-0.108	0.250	-0.060	0.999	0.003	2.531	1.137	2.033	1.713	-0.141	-0.088	-0.166
3.331	37.592	0.025	-0.108	0.290	-0.086	0.929	-0.011	2.562	1.086	2.038	1.728	-0.134	-0.081	-0.164
3.331	37.625	0.021	-0.107	0.330	-0.112	0.865	-0.093	2.468	1.143	2.042	1.724	-0.125	-0.078	-0.161
3.331	37.610	0.019	-0.109	0.369	-0.138	0.853	-0.201	2.298	1.236	2.048	1.725	-0.115	-0.071	-0.160
3.331	37.616	0.020	-0.108	0.406	-0.165	0.908	-0.282	2.137	1.305	2.034	1.730	-0.108	-0.065	-0.160
3.332	37.622	0.019	-0.109	0.441	-0.190	0.982	-0.284	2.148	1.258	2.050	1.722	-0.101	-0.063	-0.159
3.332	37.613	0.020	-0.109	0.476	-0.214	1.059	-0.228	2.266	1.138	2.050	1.717	-0.097	-0.060	-0.158
3.332	37.601	0.018	-0.112	0.501	-0.237	1.081	-0.137	2.471	0.992	2.048	1.722	-0.091	-0.057	-0.157
3.332	37.610	0.020	-0.112	0.524	-0.256	1.045	-0.076	2.647	0.844	2.042	1.717	-0.085	-0.054	-0.157
3.332	37.601	0.017	-0.113	0.540	-0.270	0.936	-0.062	2.695	0.730	2.046	1.727	-0.080	-0.052	-0.159
3.333	37.628	0.014	-0.112	0.552	-0.281	0.832	-0.135	2.659	0.739	2.054	1.732	-0.081	-0.050	-0.147
3.333	37.604	0.012	-0.110	0.559	-0.285	0.800	-0.190	2.530	0.844	2.050	1.720	-0.081	-0.050	-0.155
3.333	37.613	0.011	-0.109	0.561	-0.285	0.851	-0.258	2.463	0.930	2.045	1.722	-0.084	-0.047	-0.153
3.333	37.598	0.009	-0.108	0.555	-0.283	0.977	-0.228	2.511	0.940	2.047	1.729	-0.087	-0.050	-0.149
3.333	37.595	0.009	-0.110	0.549	-0.271	1.123	-0.186	2.619	0.896	2.052	1.728	-0.094	-0.050	-0.147
3.334	37.601	0.007	-0.114	0.538	-0.258	1.224	-0.122	2.718	0.765	2.040	1.723	-0.098	-0.049	-0.145
3.334	37.598	0.010	-0.117	0.524	-0.237	1.221	-0.095	2.776	0.617	2.054	1.733	-0.105	-0.052	-0.136
3.334	37.595	0.011	-0.120	0.509	-0.211	1.138	-0.075	2.771	0.543	2.042	1.721	-0.114	-0.051	-0.131
3.334	37.589	0.012	-0.124	0.489	-0.182	1.022	-0.050	2.627	0.532	2.047	1.724	-0.123	-0.051	-0.129
3.334	37.598	0.014	-0.129	0.468	-0.149	0.963	-0.032	2.480	0.599	2.054	1.724	-0.132	-0.053	-0.120
3.335	37.579	0.014	-0.136	0.446	-0.112	0.992	0.014	2.372	0.725	2.048	1.725	-0.142	-0.051	-0.116
3.335	37.595	0.016	-0.143	0.424	-0.070	1.130	0.059	2.365	0.780	2.048	1.726	-0.151	-0.050	-0.106
3.335	37.589	0.017	-0.149	0.402	-0.032	1.286	0.102	2.485	0.810	2.051	1.723	-0.156	-0.051	-0.099
3.335	37.604	0.019	-0.154	0.380	0.010	1.401	0.093	2.705	0.837	2.049	1.729	-0.165	-0.047	-0.094
3.335	37.579	0.020	-0.158	0.358	0.052	1.405	0.043	2.832	0.801	2.064	1.741	-0.173	-0.047	-0.090
3.336	37.570	0.019	-0.163	0.336	0.096	1.297	-0.035	2.819	0.683	2.059	1.737	-0.176	-0.044	-0.086
3.336	37.579	0.018	-0.168	0.313	0.140	1.137	-0.076	2.731	0.629	2.052	1.734	-0.180	-0.042	-0.084
3.336	37.579	0.018	-0.171	0.291	0.184	1.059	-0.059	2.617	0.717	2.047	1.727	-0.182	-0.044	-0.084
3.336	37.582	0.016	-0.177	0.270	0.226	1.094	-0.013	2.519	0.819	2.068	1.735	-0.181	-0.038	-0.081
3.336	37.579	0.016	-0.178	0.251	0.266	1.207	0.084	2.514	0.854	2.071	1.734	-0.180	-0.032	-0.087
3.337	37.564	0.018	-0.176	0.233	0.303	1.379	0.156	2.589	0.833	2.054	1.735	-0.177	-0.033	-0.090
3.337	37.570	0.018	-0.178	0.219	0.335	1.495	0.147	2.654	0.784	2.051	1.733	-0.170	-0.030	-0.094
3.337	37.546	0.025	-0.177	0.205	0.361	1.508	0.142	2.732	0.642	2.066	1.741	-0.168	-0.029	-0.097
3.337	37.561	0.026	-0.174	0.197	0.385	1.395	0.077	2.740	0.529	2.049	1.740	-0.157	-0.025	-0.103
3.337	37.552	0.029	-0.171	0.192	0.400	1.220	0.047	2.671	0.601	2.058	1.735	-0.146	-0.024	-0.107
3.338	37.549	0.028	-0.169	0.190	0.409	1.086	0.085	2.571	0.802	2.058	1.739	-0.140	-0.023	-0.111
3.338	37.540	0.030	-0.162	0.194	0.414	1.067	0.143	2.501	0.962	2.068	1.736	-0.129	-0.019	-0.114
3.338	37.537	0.026	-0.158	0.198	0.414	1.154	0.226	2.499	1.075	2.061	1.731	-0.118	-0.017	-0.117
3.338	37.534	0.027	-0.151	0.206	0.408	1.330	0.276	2.509	1.091	2.056	1.737	-0.109	-0.014	-0.117
3.338	37.531	0.026	-0.146	0.215	0.400	1.452	0.307	2.555	0.938	2.073	1.740	-0.098	-0.015	-0.119
3.339	37.512	0.028	-0.143	0.223	0.388	1.477	0.277	2.585	0.795	2.069	1.734	-0.089	-0.013	-0.119
3.339	37.512	0.032	-0.140	0.232	0.376	1.404	0.241	2.618	0.711	2.063	1.735	-0.080	-0.013	-0.115
3.339	37.500	0.034	-0.138	0.239	0.361	1.243	0.175	2.558	0.732	2.058	1.737	-0.073	-0.011	-0.109
3.339	37.521	0.036	-0.136	0.244	0.348	1.150	0.154	2.454	0.827	2.078	1.740	-0.066	-0.010	-0.111
3.339	37.509	0.036	-0.135	0.248	0.336	1.147	0.156	2.392	0.938	2.075	1.750	-0.062	-0.013	-0.102
3.340	37.512	0.034	-0.134	0.251	0.322	1.226	0.186	2.369	1.003	2.072	1.749	-0.058	-0.014	-0.095
3.340	37.527	0.032	-0.135	0.256	0.313	1.318	0.195	2.448	1.032	2.067	1.751	-0.055	-0.014	-0.091
3.340	37.509	0.033	-0.139	0.256	0.303	1.361	0.189	2.631	0.995	2.067	1.745	-0.058	-0.018	-0.084
3.340	37.524	0.030	-0.142	0.255	0.300	1.294	0.182	2.772	0.884	2.067	1.750	-0.059	-0.021	-0.076
3.340	37.509	0.033	-0.147	0.255	0.299	1.167	0.189	2.743	0.735	2.071	1.745	-0.063	-0.019	-0.070
3.341	37.534	0.035	-0.152	0.251	0.306	1.013	0.194	2.632	0.728	2.073	1.754	-0.068	-0.018	-0.063
3.341	37.527	0.036	-0.156	0.247	0.316	0.898	0.206	2.450	0.859	2.076	1.744	-0.074	-0.019	-0.056
3.341	37.527	0.038	-0.158	0.241	0.332	0.881	0.201	2.327	1.057	2.091	1.748	-0.081	-0.025	-0.049
3.341	37.506	0.039	-0.165	0.236	0.351	0.945	0.162	2.328	1.136	2.080	1.756	-0.091	-0.027	-0.041
3.341	37.512	0.039	-0.168	0.231	0.371	1.052	0.144	2.372	1.081	2.078	1.757	-0.098	-0.027	-0.032
3.342	37.527	0.040	-0.173	0.227	0.393	1.123	0.102	2.497	0.910	2.078	1.752	-0.105	-0.027	-0.027
3.342	37.509	0.040	-0.177	0.223	0.414	1.136	0.097	2.574	0.732	2.079	1.757	-0.117	-0.025	-0.019
3.342	37.515	0.039	-0.180	0.219	0.433	1.077	0.102	2.637	0.662	2.077	1.757	-0.124	-0.025	-0.013
3.342	37.534	0.042	-0.182	0.221	0.447	0.984	0.120	2.648	0.779	2.087	1.759	-0.134	-0.022	-0.005
3.342	37.531	0.045	-0.183	0.221	0.460	0.907	0.150	2.557	0.961	2.083	1.752	-0.142	-0.018	0.000
3.343	37.534	0.049	-0.184	0.221	0.469	0.883	0.143	2.459	1.063	2.084	1.765	-0.151	-0.012	0.006
3.343	37.527	0.051	-0.182	0.224	0.474	0.889	0.130	2.426	1.081	2.079	1.757	-0.154	-0.009	0.014
3.343	37.509	0.053	-0.180	0.227	0.477	0.942	0.082	2.451	1.028	2.070	1.762	-0.160	-0.004	0.022
3.343	37.543	0.052	-0.178	0.231	0.478	1.004	0.025	2.519	0.886	2.083	1.757	-0.163	0.004	0.023
3.343	37.515	0.053	-0.177	0.235	0.476	1.041	-0.005	2.575	0.779	2.086	1.754	-0.165	0.007	0.029
3.344	37.531	0.052	-0.172	0.239	0.470	1.050	-0.015	2.620	0.783	2.082	1.758	-0.166	0.018	0.033
3.344	37.521	0.051	-0.172	0.249	0.461	1.018	0.020	2.526	0.948	2.088	1.766	-0.167	0.025	0.038
3.344	37.509	0.050	-0.172	0.258	0.447	0.980	0.064	2.338	1.151	2.084	1.761	-0.164	0.031	0.040
3.344	37.531	0.051	-0.173	0.268	0.433	0.949	0.087	2.141	1.329	2.085	1.763	-0.164	0.043	0.045
3.344	37.527	0.050	-0.173	0.276	0.413	0.974	0.099	2.025	1.312	2.091	1.762	-0.161	0.043	0.047
3.345	37.494	0.050	-0.173	0.285	0.394	1.020	0.107	2.059	1.190	2.096	1.766	-0.159	0.048	0.051
3.345	37.509	0.050	-0.173	0.292	0.370	1.102	0.097	2.240	0.956	2.096	1.771	-0.158	0.056	0.054
3.345	37.512	0.049	-0.170	0.297	0.347	1.132	0.122	2.472	0.848	2.089	1.768	-0.156	0.059	0.055
3.345	37.509	0.047	-0.166	0.297	0.323	1.145	0.183	2.543	0.833	2.079	1.769	-0.155	0.063	0.060
3.345	37.485	0.045	-0.161	0.289	0.300	1.095	0.267	2.466	0.968	2.091	1.762	-0.152	0.066	0.062
3.346	37.500	0.045	-0.156	0.278	0.279	1.035	0.336	2.307	1.216	2.101	1.766	-0.152	0.068	0.066
3.346	37.488	0.043	-0.152	0.262	0.263	0.956	0.353	2.143	1.456	2.092	1.766	-0.154	0.070	0.070
3.346	37.494	0.040	-0.148	0.235	0.249	0.896	0.347	2.059	1.475	2.109	1.780	-0.156	0.074	0.072
3.346	37.494	0.044	-0.145	0.206	0.242	0.918	0.280	2.048	1.357	2.109	1.767	-0.161	0.073	0.078
3.346	37.491	0.045	-0.147	0.175	0.240	0.959	0.221	2.095	1.157	2.110	1.768	-0.162	0.079	0.082
3.347	37.491	0.050	-0.147	0.140	0.242	1.010	0.260	2.133	0.962	2.100	1.771	-0.165	0.074	0.080
3.347	37.485	0.053	-0.149	0.103	0.247	1.026	0.362	2.138	0.861	2.109	1.766	-0.174	0.074	0.091
3.347	37.488	0.057	-0.149	0.069	0.255	0.985	0.477	2.069	0.897	2.111	1.767	-0.180	0.075	0.093
3.347	37.488	0.059	-0.151	0.028	0.268	0.921	0.622	1.926	1.057	2.114	1.769	-0.190	0.075	0.100
3.347	37.488	0.060	-0.148	-0.010	0.282	0.866	0.693	1.823	1.199	2.103	1.778	-0.201	0.074	0.102
3.348	37.482	0.060	-0.146	-0.049	0.298	0.857	0.690	1.807	1.323	2.104	1.770	-0.211	0.073	0.099
3.348	37.476	0.058	-0.147	-0.086	0.316	0.931	0.659	1.870	1.385	2.117	1.778	-0.225	0.072	0.098
3.348	37.482	0.060	-0.148	-0.126	0.334	1.039	0.638	1.915	1.310	2.106	1.779	-0.235	0.070	0.097
3.348	37.491	0.061	-0.151	-0.161	0.351	1.168	0.646	1.940	1.213	2.110	1.778	-0.247	0.069	0.090
3.348	37.469	0.063	-0.156	-0.196	0.366	1.245	0.695	1.893	1.203	2.102	1.776	-0.259	0.069	0.082
3.349	37.479	0.066	-0.161	-0.224	0.373	1.259	0.740	1.760	1.276	2.111	1.770	-0.272	0.069	0.079
3.349	37.494	0.071	-0.168	-0.249	0.379	1.188	0.765	1.604	1.377	2.115	1.776	-0.279	0.068	0.075
3.349	37.482	0.074	-0.171	-0.267	0.377	1.071	0.779	1.466	1.462	2.113	1.778	-0.287	0.072	0.072
3.349	37.488	0.079	-0.175	-0.279	0.365	0.993	0.757	1.360	1.538	2.125	1.776	-0.296	0.073	0.072
3.349	37.488	0.081	-0.176	-0.286	0.346	0.970	0.776	1.359	1.512	2.119	1.780	-0.296	0.076	0.075
3.350	37.482	0.083	-0.175	-0.288	0.317	1.022	0.797	1.375	1.372	2.127	1.783	-0.301	0.082	0.079
3.350	37.457	0.082	-0.170	-0.287	0.286	1.100	0.844	1.416	1.254	2.122	1.775	-0.300	0.086	0.082
3.350	37.500	0.082	-0.163	-0.280	0.247	1.171	0.884	1.355	1.216	2.126	1.783	-0.292	0.089	0.086
3.350	37.485	0.081	-0.155	-0.274	0.206	1.192	0.889	1.328	1.268	2.136	1.785	-0.288	0.092	0.089
3.350	37.491	0.082	-0.148	-0.262	0.160	1.169	0.854	1.280	1.430	2.125	1.787	-0.281	0.094	0.090
3.351	37.479	0.083	-0.144	-0.249	0.111	1.118	0.796	1.254	1.595	2.127	1.789	-0.270	0.093	0.090
3.351	37.503	0.085	-0.143	-0.235	0.064	1.102	0.740	1.221	1.665	2.131	1.779	-0.262	0.092	0.088
3.351	37.491	0.084	-0.138	-0.218	0.013	1.141	0.760	1.238	1.616	2.134	1.787	-0.248	0.089	0.083
3.351	37.503	0.085	-0.139	-0.198	-0.032	1.272	0.831	1.270	1.514	2.136	1.784	-0.234	0.082	0.079
3.351	37.509	0.086	-0.136	-0.179	-0.078	1.420	0.930	1.256	1.373	2.135	1.791	-0.223	0.075	0.069
3.352	37.506	0.085	-0.136	-0.158	-0.118	1.541	1.032	1.203	1.323	2.130	1.787	-0.211	0.068	0.064
3.352	37.494	0.089	-0.132	-0.138	-0.154	1.600	1.029	1.053	1.429	2.126	1.785	-0.197	0.058	0.058
3.352	37.500	0.092	-0.129	-0.115	-0.188	1.578	0.962	0.910	1.571	2.125	1.783	-0.185	0.047	0.051
3.352	37.497	0.092	-0.125	-0.097	-0.212	1.527	0.836	0.826	1.674	2.141	1.780	-0.176	0.035	0.046
3.352	37.509	0.094	-0.123	-0.079	-0.233	1.470	0.738	0.832	1.658	2.132	1.790	-0.163	0.025	0.043
3.353	37.512	0.092	-0.123	-0.062	-0.246	1.447	0.687	0.883	1.590	2.135	1.787	-0.155	0.012	0.039
3.353	37.512	0.086	-0.124	-0.049	-0.255	1.459	0.695	0.946	1.453	2.141	1.785	-0.147	0.000	0.038
3.353	37.509	0.079	-0.126	-0.036	-0.259	1.472	0.746	0.944	1.355	2.151	1.789	-0.142	-0.014	0.042
3.353	37.515	0.073	-0.133	-0.027	-0.255	1.502	0.798	0.914	1.334	2.149	1.786	-0.139	-0.024	0.048
3.353	37.506	0.067	-0.139	-0.015	-0.247	1.515	0.771	0.843	1.446	2.147	1.785	-0.137	-0.033	0.053
3.354	37.491	0.066	-0.145	-0.004	-0.238	1.505	0.744	0.768	1.567	2.157	1.796	-0.136	-0.045	0.061
3.354	37.512	0.063	-0.152	0.005	-0.222	1.481	0.690	0.679	1.662	2.149	1.799	-0.139	-0.057	0.066
3.354	37.546	0.062	-0.157	0.014	-0.206	1.448	0.683	0.593	1.704	2.152	1.797	-0.141	-0.064	0.074
3.354	37.518	0.059	-0.161	0.024	-0.186	1.411	0.699	0.551	1.688	2.153	1.793	-0.145	-0.073	0.080
3.354	37.518	0.052	-0.164	0.033	-0.166	1.417	0.734	0.545	1.573	2.151	1.794	-0.148	-0.083	0.082
3.355	37.537	0.047	-0.167	0.041	-0.146	1.410	0.763	0.511	1.515	2.156	1.795	-0.157	-0.088	0.084
3.355	37.518	0.042	-0.168	0.051	-0.128	1.422	0.773	0.448	1.470	2.154	1.801	-0.167	-0.094	0.081
3.355	37.527	0.036	-0.168	0.060	-0.112	1.403	0.734	0.403	1.561	2.163	1.797	-0.171	-0.100	0.078
3.355	37.549	0.030	-0.169	0.066	-0.096	1.373	0.688	0.340	1.734	2.159	1.794	-0.180	-0.106	0.073
3.355	37.540	0.027	-0.166	0.074	-0.081	1.293	0.679	0.294	1.833	2.171	1.799	-0.187	-0.109	0.066
3.356	37.540	0.024	-0.163	0.083	-0.068	1.209	0.702	0.255	1.798	2.170	1.801	-0.194	-0.114	0.055
3.356	37.561	0.021	-0.159	0.090	-0.057	1.142	0.746	0.215	1.671	2.174	1.799	-0.198	-0.118	0.043
3.356	37.534	0.017	-0.155	0.098	-0.043	1.099	0.800	0.179	1.525	2.177	1.794	-0.205	-0.117	0.032
3.356	37.534	0.011	-0.151	0.106	-0.030	1.089	0.813	0.162	1.465	2.171	1.799	-0.208	-0.120	0.018
3.356	37.552	0.009	-0.148	0.116	-0.017	1.157	0.811	0.168	1.557	2.176	1.803	-0.211	-0.123	0.008
3.357	37.561	0.002	-0.148	0.127	-0.005	1.183	0.732	0.166	1.711	2.162	1.806	-0.210	-0.119	-0.003
3.357	37.549	-0.004	-0.142	0.139	0.005	1.171	0.696	0.122	1.900	2.163	1.806	-0.208	-0.118	-0.015
3.357	37.561	-0.011	-0.142	0.151	0.015	1.123	0.623	0.116	1.993	2.169	1.805	-0.205	-0.116	-0.024
3.357	37.570	-0.015	-0.138	0.166	0.021	1.042	0.631	0.095	1.930	2.165	1.805	-0.198	-0.112	-0.030
3.357	37.552	-0.020	-0.139	0.182	0.029	0.991	0.647	0.070	1.833	2.169	1.815	-0.192	-0.106	-0.034
3.358	37.555	-0.025	-0.138	0.195	0.033	0.971	0.686	0.028	1.719	2.165	1.810	-0.185	-0.099	-0.037
3.358	37.582	-0.031	-0.136	0.211	0.039	1.005	0.722	-0.028	1.621	2.172	1.808	-0.176	-0.094	-0.038
3.358	37.546	-0.035	-0.135	0.226	0.050	1.051	0.747	-0.061	1.598	2.181	1.805	-0.164	-0.089	-0.039
3.358	37.576	-0.039	-0.133	0.240	0.058	1.098	0.734	-0.082	1.684	2.174	1.809	-0.157	-0.081	-0.035
3.358	37.567	-0.043	-0.132	0.254	0.073	1.080	0.718	-0.086	1.789	2.174	1.806	-0.145	-0.076	-0.032
3.359	37.576	-0.045	-0.132	0.263	0.089	0.997	0.731	-0.137	1.876	2.185	1.811	-0.135	-0.070	-0.033
3.359	37.576	-0.047	-0.130	0.270	0.104	0.854	0.751	-0.184	1.887	2.182	1.805	-0.127	-0.067	-0.029
3.359	37.561	-0.049	-0.129	0.277	0.123	0.708	0.763	-0.214	1.814	2.190	1.801	-0.115	-0.067	-0.030
3.359	37.576	-0.051	-0.127	0.279	0.143	0.630	0.786	-0.221	1.687	2.194	1.816	-0.109	-0.064	-0.030
3.359	37.570	-0.055	-0.126	0.283	0.162	0.647	0.781	-0.196	1.639	2.197	1.815	-0.105	-0.066	-0.027
3.360	37.576	-0.058	-0.124	0.281	0.182	0.749	0.767	-0.198	1.642	2.192	1.825	-0.097	-0.067	-0.031
3.360	37.589	-0.060	-0.122	0.283	0.205	0.877	0.739	-0.194	1.704	2.197	1.827	-0.092	-0.068	-0.033
3.360	37.576	-0.062	-0.120	0.281	0.229	0.959	0.719	-0.168	1.790	2.191	1.822	-0.088	-0.075	-0.037
3.360	37.582	-0.061	-0.118	0.274	0.256	0.969	0.722	-0.136	1.787	2.188	1.820	-0.086	-0.082	-0.039
3.360	37.564	-0.059	-0.116	0.267	0.282	0.892	0.763	-0.133	1.698	2.205	1.811	-0.090	-0.089	-0.042
3.361	37.576	-0.058	-0.114	0.261	0.310	0.779	0.808	-0.218	1.577	2.203	1.821	-0.087	-0.099	-0.046
3.361	37.555	-0.056	-0.113	0.248	0.334	0.730	0.848	-0.310	1.492	2.210	1.824	-0.092	-0.108	-0.047
3.361	37.582	-0.056	-0.113	0.235	0.358	0.776	0.858	-0.404	1.442	2.206	1.819	-0.097	-0.116	-0.049
3.361	37.570	-0.058	-0.114	0.221	0.378	0.902	0.812	-0.416	1.489	2.216	1.820	-0.102	-0.124	-0.051
3.361	37.579	-0.061	-0.115	0.206	0.394	1.071	0.715	-0.389	1.562	2.215	1.827	-0.109	-0.133	-0.050
3.362	37.570	-0.063	-0.114	0.192	0.404	1.173	0.629	-0.356	1.598	2.213	1.825	-0.114	-0.140	-0.045
3.362	37.564	-0.064	-0.115	0.177	0.410	1.207	0.595	-0.378	1.621	2.219	1.825	-0.122	-0.146	-0.048
3.362	37.576	-0.064	-0.114	0.162	0.411	1.119	0.593	-0.445	1.621	2.205	1.834	-0.127	-0.151	-0.048
3.362	37.576	-0.061	-0.111	0.147	0.410	0.987	0.607	-0.532	1.531	2.211	1.835	-0.132	-0.156	-0.041
3.362	37.558	-0.058	-0.110	0.131	0.407	0.876	0.590	-0.637	1.468	2.215	1.831	-0.137	-0.159	-0.039
3.363	37.564	-0.056	-0.106	0.118	0.399	0.816	0.535	-0.680	1.422	2.226	1.829	-0.142	-0.158	-0.036
3.363	37.555	-0.052	-0.103	0.105	0.391	0.884	0.461	-0.638	1.426	2.221	1.833	-0.146	-0.158	-0.033
3.363	37.549	-0.053	-0.100	0.095	0.384	0.973	0.393	-0.540	1.495	2.221	1.835	-0.149	-0.160	-0.031
3.363	37.561	-0.055	-0.096	0.084	0.374	1.069	0.341	-0.498	1.597	2.214	1.833	-0.149	-0.155	-0.023
3.363	37.570	-0.058	-0.090	0.076	0.369	1.129	0.342	-0.546	1.686	2.219	1.833	-0.149	-0.153	-0.026
3.364	37.552	-0.059	-0.085	0.071	0.362	1.088	0.383	-0.696	1.719	2.218	1.840	-0.144	-0.149	-0.024
3.364	37.570	-0.057	-0.081	0.067	0.356	0.996	0.424	-0.813	1.731	2.230	1.843	-0.144	-0.146	-0.021
3.364	37.564	-0.053	-0.076	0.067	0.349	0.908	0.453	-0.893	1.692	2.228	1.844	-0.140	-0.137	-0.019
3.364	37.570	-0.046	-0.072	0.072	0.345	0.862	0.458	-0.865	1.720	2.231	1.848	-0.134	-0.132	-0.017
3.364	37.564	-0.037	-0.069	0.075	0.343	0.918	0.412	-0.835	1.756	2.232	1.844	-0.129	-0.126	-0.012
3.365	37.564	-0.031	-0.066	0.084	0.341	1.013	0.327	-0.861	1.813	2.238	1.841	-0.125	-0.117	-0.006
3.365	37.558	-0.027	-0.062	0.094	0.340	1.103	0.289	-0.944	1.845	2.235	1.848	-0.115	-0.113	-0.001
3.365	37.576	-0.026	-0.063	0.106	0.341	1.159	0.289	-1.031	1.888	2.231	1.848	-0.106	-0.106	0.005
3.365	37.555	-0.028	-0.065	0.120	0.341	1.142	0.356	-1.095	1.869	2.233	1.842	-0.101	-0.101	0.012
3.365	37.558	-0.030	-0.068	0.134	0.342	1.090	0.392	-1.111	1.784	2.230	1.843	-0.097	-0.096	0.017
3.366	37.561	-0.034	-0.071	0.147	0.344	1.023	0.434	-1.110	1.640	2.234	1.847	-0.093	-0.090	0.025
3.366	37.573	-0.031	-0.073	0.156	0.341	0.975	0.423	-1.106	1.489	2.243	1.845	-0.084	-0.087	0.033
3.366	37.564	-0.025	-0.077	0.165	0.339	0.989	0.387	-1.122	1.469	2.241	1.852	-0.082	-0.087	0.036
3.366	37.585	-0.020	-0.082	0.173	0.335	1.029	0.351	-1.135	1.571	2.243	1.852	-0.082	-0.083	0.041
3.366	37.558	-0.014	-0.087	0.178	0.326	1.076	0.365	-1.126	1.734	2.254	1.860	-0.082	-0.085	0.046
3.367	37.546	-0.007	-0.095	0.179	0.317	1.104	0.407	-1.149	1.810	2.241	1.866	-0.083	-0.083	0.049
3.367	37.579	-0.010	-0.099	0.178	0.304	1.027	0.473	-1.122	1.807	2.246	1.864	-0.085	-0.081	0.049
3.367	37.567	-0.015	-0.102	0.173	0.290	0.951	0.533	-1.124	1.688	2.248	1.863	-0.091	-0.086	0.049
3.367	37.589	-0.018	-0.108	0.166	0.278	0.847	0.513	-1.100	1.547	2.253	1.865	-0.096	-0.086	0.050
3.367	37.564	-0.021	-0.108	0.154	0.260	0.815	0.478	-1.123	1.452	2.244	1.862	-0.104	-0.091	0.049
3.368	37.567	-0.021	-0.110	0.140	0.244	0.833	0.387	-1.166	1.437	2.252	1.851	-0.112	-0.094	0.044
3.368	37.564	-0.018	-0.108	0.125	0.223	0.882	0.334	-1.224	1.523	2.250	1.860	-0.123	-0.097	0.046
3.368	37.567	-0.014	-0.104	0.107	0.204	0.917	0.341	-1.269	1.587	2.251	1.864	-0.131	-0.101	0.040
3.368	37.567	-0.009	-0.101	0.091	0.183	0.900	0.391	-1.330	1.654	2.254	1.856	-0.141	-0.105	0.035
3.368	37.558	-0.008	-0.095	0.074	0.159	0.836	0.466	-1.357	1.696	2.251	1.861	-0.150	-0.108	0.028
3.369	37.579	-0.010	-0.090	0.057	0.136	0.744	0.504	-1.306	1.683	2.267	1.869	-0.158	-0.112	0.024
3.369	37.567	-0.012	-0.085	0.039	0.115	0.641	0.518	-1.215	1.603	2.269	1.864	-0.169	-0.116	0.019
3.369	37.564	-0.019	-0.082	0.027	0.092	0.585	0.480	-1.128	1.481	2.268	1.867	-0.178	-0.119	0.017
