Comment:	20231003 sppedbump
Time	Vehicle Speed	FL Sprung acceleration	FR Sprung acceleration	RL Sprung acceleration	RR Sprung acceleration	FL Unsprung acceleration	FR Unsprung acceleration	RL Unsprung acceleration	RR Unsprung acceleration	Bellow pressure RL	Bellow pressure RR	Acceleration X	Acceleration Y	Acceleration Z
0.996	40.714	-1.267	-0.882	-0.058	1.713	0.896	0.717	-2.512	0.787	2.778	2.437	-0.323	-0.100	-0.880
0.996	40.723	-1.332	-0.895	-0.368	1.642	0.676	1.081	-2.462	0.924	2.750	2.423	-0.296	-0.098	-0.893
0.996	40.698	-1.400	-0.906	-0.674	1.560	0.645	1.477	-2.505	1.395	2.736	2.408	-0.274	-0.094	-0.901
0.996	40.695	-1.473	-0.914	-0.972	1.470	0.800	1.718	-2.493	2.183	2.723	2.391	-0.250	-0.095	-0.909
0.997	40.701	-1.541	-0.921	-1.259	1.371	1.062	1.629	-2.498	2.786	2.706	2.373	-0.228	-0.092	-0.913
0.997	40.695	-1.604	-0.928	-1.522	1.261	1.320	1.274	-2.402	2.969	2.687	2.353	-0.210	-0.087	-0.921
0.997	40.686	-1.656	-0.941	-1.762	1.133	1.429	0.856	-2.386	2.717	2.666	2.329	-0.193	-0.084	-0.924
0.997	40.686	-1.697	-0.963	-1.968	0.981	1.359	0.568	-2.197	2.449	2.654	2.310	-0.181	-0.084	-0.925
0.997	40.692	-1.730	-0.997	-2.133	0.808	1.128	0.554	-2.013	2.207	2.636	2.293	-0.159	-0.080	-0.924
0.998	40.680	-1.748	-1.031	-2.252	0.609	0.876	0.769	-2.004	2.267	2.605	2.278	-0.144	-0.079	-0.925
0.998	40.665	-1.757	-1.064	-2.331	0.385	0.784	1.090	-1.674	2.689	2.598	2.254	-0.136	-0.077	-0.922
0.998	40.671	-1.764	-1.084	-2.367	0.134	0.890	1.358	-1.340	3.309	2.586	2.249	-0.124	-0.071	-0.924
0.998	40.665	-1.763	-1.094	-2.365	-0.133	1.190	1.398	-1.110	3.862	2.575	2.228	-0.114	-0.069	-0.925
0.998	40.665	-1.759	-1.093	-2.333	-0.403	1.506	1.207	-0.822	4.002	2.561	2.223	-0.103	-0.060	-0.922
0.999	40.671	-1.755	-1.081	-2.273	-0.667	1.597	0.965	-0.581	3.806	2.555	2.199	-0.094	-0.060	-0.929
0.999	40.652	-1.741	-1.070	-2.189	-0.908	1.486	0.749	-0.249	3.542	2.528	2.180	-0.085	-0.055	-0.925
0.999	40.689	-1.724	-1.058	-2.084	-1.121	1.221	0.777	-0.029	3.231	2.519	2.168	-0.074	-0.052	-0.930
0.999	40.656	-1.703	-1.043	-1.955	-1.300	1.010	0.995	0.111	3.113	2.505	2.159	-0.067	-0.047	-0.924
0.999	40.631	-1.683	-1.024	-1.801	-1.443	0.935	1.341	0.182	3.187	2.499	2.146	-0.058	-0.041	-0.930
1.000	40.634	-1.662	-1.003	-1.617	-1.556	1.001	1.600	0.112	3.308	2.479	2.122	-0.053	-0.035	-0.933
1.000	40.628	-1.643	-0.979	-1.399	-1.641	1.185	1.635	0.125	3.420	2.463	2.106	-0.047	-0.033	-0.935
1.000	40.622	-1.621	-0.960	-1.150	-1.703	1.283	1.422	0.334	3.515	2.450	2.093	-0.038	-0.029	-0.941
1.000	40.613	-1.595	-0.945	-0.873	-1.755	1.246	1.098	0.642	3.641	2.429	2.074	-0.030	-0.022	-0.941
1.000	40.619	-1.565	-0.931	-0.576	-1.792	1.105	0.804	1.008	3.709	2.430	2.063	-0.026	-0.022	-0.944
1.001	40.610	-1.527	-0.914	-0.270	-1.834	1.124	0.728	1.375	3.668	2.408	2.054	-0.017	-0.019	-0.949
1.001	40.619	-1.487	-0.897	0.035	-1.880	1.195	0.878	1.465	3.844	2.395	2.034	-0.012	-0.016	-0.953
1.001	40.625	-1.444	-0.884	0.324	-1.940	1.358	1.167	1.428	4.192	2.370	2.023	-0.008	-0.017	-0.961
1.001	40.613	-1.403	-0.889	0.586	-2.017	1.370	1.370	1.319	4.586	2.355	2.010	0.001	-0.014	-0.965
1.001	40.594	-1.366	-0.918	0.818	-2.110	1.240	1.289	1.126	4.823	2.351	2.008	0.004	-0.013	-0.969
1.002	40.604	-1.333	-0.970	1.004	-2.217	0.917	1.018	1.344	4.862	2.341	1.993	0.009	-0.014	-0.973
1.002	40.607	-1.303	-1.034	1.146	-2.335	0.645	0.686	1.750	4.851	2.315	1.968	0.015	-0.012	-0.977
1.002	40.601	-1.273	-1.098	1.241	-2.457	0.518	0.547	2.296	4.926	2.298	1.956	0.019	-0.012	-0.978
1.002	40.616	-1.244	-1.160	1.294	-2.573	0.637	0.632	2.788	4.924	2.289	1.939	0.023	-0.011	-0.982
1.002	40.598	-1.223	-1.210	1.306	-2.679	0.785	0.902	2.667	4.953	2.278	1.921	0.029	-0.011	-0.986
1.003	40.598	-1.203	-1.260	1.281	-2.767	0.846	1.179	2.862	5.247	2.255	1.911	0.032	-0.012	-0.983
1.003	40.585	-1.191	-1.300	1.222	-2.829	0.664	1.379	2.548	5.706	2.241	1.899	0.035	-0.012	-0.983
1.003	40.582	-1.184	-1.337	1.127	-2.857	0.348	1.398	2.638	6.129	2.225	1.887	0.037	-0.012	-0.984
1.003	40.585	-1.182	-1.361	1.002	-2.849	0.003	1.276	2.566	6.505	2.204	1.879	0.039	-0.014	-0.984
1.003	40.573	-1.178	-1.370	0.851	-2.805	-0.172	1.091	1.918	6.550	2.185	1.852	0.039	-0.013	-0.980
1.004	40.570	-1.168	-1.361	0.680	-2.721	-0.150	0.989	1.457	6.595	2.180	1.841	0.040	-0.013	-0.978
1.004	40.594	-1.140	-1.342	0.496	-2.601	0.052	0.953	1.101	6.247	2.164	1.835	0.039	-0.013	-0.979
1.004	40.576	-1.096	-1.314	0.308	-2.454	0.311	1.046	1.488	6.117	2.142	1.814	0.038	-0.016	-0.974
1.004	40.555	-1.035	-1.289	0.118	-2.291	0.389	1.159	2.312	6.719	2.125	1.805	0.040	-0.016	-0.970
1.004	40.561	-0.960	-1.262	-0.069	-2.116	0.246	1.193	3.019	7.709	2.108	1.791	0.040	-0.018	-0.969
1.005	40.567	-0.886	-1.236	-0.251	-1.936	-0.040	1.184	3.299	8.894	2.088	1.778	0.039	-0.019	-0.969
1.005	40.604	-0.819	-1.206	-0.414	-1.759	-0.319	1.140	2.787	9.396	2.075	1.765	0.037	-0.019	-0.968
1.005	40.552	-0.766	-1.173	-0.559	-1.583	-0.393	1.197	1.983	9.678	2.058	1.754	0.038	-0.020	-0.964
1.005	40.543	-0.725	-1.142	-0.688	-1.412	-0.202	1.237	1.302	9.574	2.051	1.735	0.035	-0.020	-0.955
1.005	40.555	-0.691	-1.108	-0.792	-1.243	0.072	1.282	0.907	9.472	2.026	1.726	0.031	-0.019	-0.939
1.006	40.567	-0.655	-1.074	-0.869	-1.072	0.275	1.318	0.963	9.622	2.019	1.718	0.035	-0.014	-0.917
1.006	40.561	-0.611	-1.034	-0.925	-0.899	0.211	1.321	1.229	10.059	1.993	1.705	0.035	-0.012	-0.885
1.006	40.573	-0.548	-0.997	-0.960	-0.717	-0.077	1.288	1.585	11.167	1.969	1.686	0.037	-0.006	-0.841
1.006	40.579	-0.467	-0.961	-0.982	-0.523	-0.456	1.214	1.787	12.078	1.957	1.676	0.039	0.001	-0.787
1.006	40.573	-0.378	-0.930	-0.995	-0.314	-0.683	1.124	1.368	12.665	1.939	1.660	0.041	0.015	-0.730
1.007	40.582	-0.288	-0.908	-1.000	-0.086	-0.677	1.051	0.710	12.738	1.924	1.651	0.041	0.026	-0.659
1.007	40.588	-0.211	-0.896	-1.000	0.159	-0.413	1.048	0.211	12.505	1.909	1.640	0.044	0.039	-0.583
1.007	40.582	-0.147	-0.892	-0.997	0.422	-0.044	1.068	-0.064	12.437	1.892	1.615	0.047	0.052	-0.508
1.007	40.607	-0.102	-0.897	-0.986	0.696	0.257	1.113	0.110	12.732	1.880	1.610	0.050	0.063	-0.436
1.007	40.585	-0.066	-0.913	-0.972	0.977	0.350	1.132	0.328	13.556	1.858	1.591	0.052	0.074	-0.366
1.008	40.601	-0.033	-0.938	-0.960	1.247	0.208	1.160	0.643	14.266	1.833	1.575	0.056	0.082	-0.305
1.008	40.604	0.010	-0.968	-0.954	1.510	-0.093	1.141	0.630	14.762	1.831	1.567	0.056	0.085	-0.262
1.008	40.610	0.067	-0.998	-0.961	1.750	-0.389	1.151	0.298	14.486	1.806	1.550	0.056	0.087	-0.233
1.008	40.616	0.134	-1.026	-0.981	1.970	-0.577	1.132	-0.360	13.817	1.793	1.538	0.056	0.083	-0.221
1.008	40.610	0.211	-1.049	-1.016	2.168	-0.520	1.144	-1.023	13.067	1.778	1.530	0.055	0.073	-0.224
1.009	40.631	0.275	-1.072	-1.070	2.345	-0.322	1.115	-1.453	12.581	1.764	1.508	0.055	0.064	-0.241
1.009	40.625	0.324	-1.084	-1.128	2.508	-0.098	1.071	-1.532	12.906	1.748	1.499	0.055	0.045	-0.273
1.009	40.634	0.349	-1.096	-1.191	2.659	0.033	0.961	-1.226	13.745	1.730	1.482	0.051	0.025	-0.310
1.009	40.637	0.355	-1.094	-1.253	2.800	0.048	0.906	-0.815	14.705	1.714	1.475	0.046	0.004	-0.361
1.009	40.659	0.342	-1.085	-1.312	2.930	-0.099	0.863	-0.688	15.579	1.689	1.466	0.044	-0.018	-0.414
1.010	40.646	0.329	-1.064	-1.365	3.000	-0.278	0.898	-0.920	15.929	1.687	1.448	0.043	-0.042	-0.472
1.010	40.671	0.321	-1.029	-1.408	3.000	-0.446	0.941	-1.252	15.732	1.674	1.427	0.041	-0.064	-0.526
1.010	40.659	0.323	-0.980	-1.432	3.000	-0.550	0.982	-1.367	15.113	1.654	1.415	0.044	-0.087	-0.584
1.010	40.659	0.339	-0.911	-1.431	3.000	-0.554	0.981	-1.208	14.567	1.645	1.404	0.044	-0.109	-0.633
1.010	40.671	0.356	-0.824	-1.394	3.000	-0.525	0.943	-0.910	14.454	1.629	1.392	0.047	-0.125	-0.679
1.011	40.659	0.372	-0.722	-1.317	3.000	-0.511	0.919	-0.545	14.712	1.612	1.382	0.051	-0.140	-0.721
1.011	40.674	0.380	-0.616	-1.193	3.000	-0.546	0.921	-0.357	15.109	1.602	1.369	0.056	-0.152	-0.747
1.011	40.662	0.377	-0.518	-1.021	3.000	-0.637	0.986	-0.478	15.476	1.582	1.354	0.068	-0.164	-0.761
1.011	40.652	0.369	-0.433	-0.807	3.000	-0.718	1.164	-0.700	15.545	1.567	1.340	0.086	-0.173	-0.757
1.011	40.662	0.362	-0.366	-0.560	3.000	-0.780	1.304	-0.837	15.190	1.545	1.331	0.111	-0.180	-0.729
1.012	40.649	0.357	-0.309	-0.292	3.000	-0.820	1.362	-0.815	14.409	1.527	1.317	0.140	-0.191	-0.687
1.012	40.649	0.359	-0.265	-0.016	3.000	-0.931	1.263	-0.750	13.600	1.524	1.303	0.177	-0.204	-0.613
1.012	40.671	0.369	-0.232	0.263	3.000	-1.045	1.034	-0.917	12.983	1.499	1.292	0.217	-0.214	-0.526
1.012	40.671	0.386	-0.211	0.530	3.000	-0.951	0.916	-0.378	12.995	1.481	1.279	0.262	-0.228	-0.411
1.012	40.646	0.405	-0.204	0.782	3.000	-0.861	0.987	-0.439	13.353	1.481	1.263	0.313	-0.244	-0.274
1.013	40.628	0.421	-0.208	1.015	3.000	-0.920	1.175	-0.054	13.762	1.467	1.254	0.375	-0.260	-0.115
1.013	40.646	0.431	-0.212	1.228	3.000	-1.123	1.390	-0.184	14.091	1.460	1.245	0.436	-0.279	0.062
1.013	40.634	0.438	-0.210	1.419	3.000	-1.349	1.511	-0.802	14.182	1.450	1.228	0.501	-0.295	0.253
1.013	40.631	0.441	-0.197	1.591	3.000	-1.493	1.427	-0.920	13.980	1.454	1.207	0.573	-0.315	0.460
1.013	40.665	0.452	-0.183	1.738	3.000	-1.504	1.209	-1.007	13.828	1.446	1.190	0.645	-0.327	0.682
1.014	40.665	0.473	-0.160	1.866	3.000	-1.459	0.998	-0.684	13.850	1.442	1.176	0.713	-0.337	0.922
1.014	40.646	0.510	-0.136	1.969	3.000	-1.500	0.900	-0.040	14.270	1.411	1.169	0.783	-0.342	1.177
1.014	40.640	0.567	-0.108	2.044	3.000	-1.626	0.922	0.488	14.688	1.405	1.159	0.850	-0.340	1.445
1.014	40.656	0.636	-0.069	2.089	3.000	-1.705	1.037	0.759	14.906	1.387	1.149	0.916	-0.334	1.722
1.014	40.619	0.709	-0.022	2.101	3.000	-1.593	1.180	0.460	15.007	1.375	1.142	0.971	-0.318	1.999
1.015	40.637	0.772	0.028	2.077	3.000	-1.354	1.280	-0.027	14.890	1.358	1.137	1.025	-0.292	2.263
1.015	40.656	0.820	0.078	2.014	3.000	-1.141	1.234	-0.710	14.620	1.341	1.135	1.068	-0.257	2.520
1.015	40.637	0.849	0.131	1.915	3.000	-1.113	1.058	-1.237	14.367	1.328	1.129	1.104	-0.218	2.754
1.015	40.646	0.868	0.176	1.779	2.907	-1.285	0.924	-1.130	14.192	1.318	1.129	1.138	-0.174	2.966
1.015	40.649	0.882	0.220	1.614	2.638	-1.584	0.908	-0.574	14.076	1.304	1.126	1.166	-0.123	3.000
1.016	40.646	0.898	0.265	1.420	2.356	-1.949	0.959	0.081	14.091	1.302	1.121	1.188	-0.069	3.000
1.016	40.640	0.919	0.308	1.206	2.078	-2.194	1.038	0.487	14.088	1.297	1.109	1.205	-0.020	3.000
1.016	40.643	0.946	0.343	0.977	1.806	-2.255	1.068	0.337	14.161	1.282	1.095	1.212	0.035	3.000
1.016	40.640	0.972	0.370	0.732	1.546	-2.076	1.007	-0.231	14.309	1.271	1.095	1.211	0.082	3.000
1.016	40.646	0.987	0.385	0.477	1.306	-1.730	0.884	-0.968	14.488	1.261	1.080	1.202	0.123	3.000
1.017	40.631	0.989	0.390	0.220	1.088	-1.354	0.749	-1.330	14.591	1.254	1.057	1.187	0.157	3.000
1.017	40.643	0.974	0.389	-0.030	0.895	-1.161	0.679	-1.082	14.943	1.245	1.056	1.159	0.186	3.000
1.017	40.643	0.947	0.388	-0.267	0.726	-1.231	0.753	-0.346	15.095	1.246	1.048	1.128	0.207	3.000
1.017	40.643	0.915	0.384	-0.479	0.577	-1.549	0.901	0.434	15.208	1.239	1.045	1.091	0.218	2.949
1.017	40.628	0.885	0.380	-0.663	0.455	-1.863	1.043	0.910	15.306	1.235	1.035	1.037	0.221	2.752
1.018	40.628	0.861	0.377	-0.815	0.362	-1.987	1.033	0.777	15.438	1.218	1.026	0.976	0.217	2.525
1.018	40.643	0.839	0.372	-0.935	0.307	-1.859	0.862	0.258	15.693	1.214	1.010	0.914	0.205	2.277
1.018	40.625	0.823	0.369	-1.024	0.296	-1.555	0.563	-0.135	15.945	1.210	1.022	0.844	0.184	2.009
1.018	40.631	0.798	0.364	-1.083	0.334	-1.302	0.271	-0.135	15.767	1.185	1.013	0.765	0.161	1.725
1.018	40.631	0.762	0.365	-1.118	0.420	-1.197	0.157	-0.064	15.166	1.162	0.999	0.683	0.130	1.428
1.019	40.637	0.721	0.363	-1.128	0.544	-1.252	0.198	0.167	14.503	1.168	0.993	0.601	0.098	1.130
1.019	40.643	0.668	0.364	-1.114	0.695	-1.399	0.356	0.379	13.994	1.159	0.992	0.515	0.068	0.822
1.019	40.640	0.615	0.365	-1.078	0.852	-1.499	0.525	0.228	13.836	1.159	0.988	0.429	0.035	0.519
1.019	40.640	0.566	0.365	-1.028	1.000	-1.507	0.606	-0.038	14.145	1.141	0.982	0.346	0.001	0.227
1.019	40.640	0.524	0.362	-0.972	1.128	-1.362	0.595	-0.121	14.962	1.137	0.979	0.269	-0.029	-0.047
1.020	40.652	0.495	0.357	-0.914	1.225	-1.118	0.473	-0.215	15.746	1.141	0.984	0.196	-0.056	-0.314
1.020	40.668	0.474	0.355	-0.866	1.280	-0.938	0.330	-0.069	16.070	1.134	0.968	0.128	-0.077	-0.556
1.020	40.637	0.463	0.349	-0.825	1.311	-0.863	0.256	0.119	15.845	1.132	0.975	0.066	-0.096	-0.774
1.020	40.662	0.454	0.335	-0.792	1.315	-0.965	0.245	0.216	15.274	1.121	0.970	0.017	-0.108	-0.965
1.020	40.656	0.452	0.313	-0.758	1.288	-1.149	0.278	0.336	14.759	1.122	0.963	-0.026	-0.116	-1.125
1.021	40.646	0.453	0.283	-0.730	1.233	-1.294	0.308	0.258	14.507	1.118	0.965	-0.059	-0.118	-1.256
1.021	40.649	0.459	0.254	-0.709	1.143	-1.251	0.255	0.234	14.838	1.112	0.950	-0.083	-0.119	-1.359
1.021	40.665	0.466	0.219	-0.699	1.014	-1.070	0.099	0.256	15.415	1.095	0.943	-0.096	-0.115	-1.433
1.021	40.665	0.480	0.188	-0.700	0.848	-0.889	-0.071	0.292	15.928	1.087	0.939	-0.105	-0.109	-1.485
1.021	40.640	0.496	0.165	-0.711	0.639	-0.805	-0.162	0.264	15.935	1.083	0.934	-0.107	-0.097	-1.510
1.022	40.649	0.515	0.143	-0.735	0.389	-0.845	-0.162	0.368	15.506	1.078	0.944	-0.099	-0.087	-1.511
1.022	40.677	0.539	0.131	-0.774	0.097	-0.974	-0.047	0.534	15.116	1.064	0.942	-0.086	-0.075	-1.493
1.022	40.646	0.567	0.126	-0.831	-0.224	-1.131	0.076	0.732	14.756	1.059	0.935	-0.069	-0.061	-1.461
1.022	40.659	0.598	0.127	-0.903	-0.572	-1.204	0.158	0.848	14.618	1.064	0.933	-0.048	-0.047	-1.417
1.022	40.677	0.632	0.130	-0.997	-0.934	-1.131	0.148	0.635	14.620	1.054	0.932	-0.023	-0.033	-1.363
1.023	40.662	0.665	0.139	-1.111	-1.303	-0.918	0.044	0.544	14.804	1.054	0.930	-0.002	-0.021	-1.300
1.023	40.668	0.696	0.151	-1.235	-1.666	-0.682	-0.113	0.653	15.218	1.048	0.923	0.024	-0.011	-1.233
1.023	40.668	0.728	0.163	-1.365	-2.016	-0.474	-0.232	0.653	15.542	1.049	0.929	0.050	0.001	-1.169
1.023	40.689	0.753	0.173	-1.496	-2.361	-0.392	-0.223	0.549	15.584	1.038	0.928	0.072	0.011	-1.107
1.023	40.662	0.776	0.182	-1.623	-2.693	-0.473	-0.064	0.660	15.442	1.039	0.914	0.093	0.017	-1.048
1.024	40.698	0.797	0.190	-1.744	-3.000	-0.683	0.158	0.644	15.155	1.042	0.918	0.111	0.023	-0.995
1.024	40.683	0.814	0.193	-1.856	-3.000	-0.902	0.290	0.693	14.808	1.035	0.914	0.125	0.028	-0.946
1.024	40.671	0.824	0.205	-1.969	-3.000	-0.995	0.250	0.759	14.670	1.027	0.917	0.137	0.028	-0.906
1.024	40.698	0.828	0.219	-2.076	-3.000	-0.892	0.068	0.626	14.872	1.022	0.911	0.146	0.029	-0.873
1.024	40.683	0.828	0.237	-2.178	-3.000	-0.659	-0.119	0.495	15.264	1.021	0.914	0.148	0.027	-0.850
1.025	40.689	0.819	0.253	-2.274	-3.000	-0.425	-0.268	0.598	15.509	1.016	0.911	0.155	0.026	-0.838
1.025	40.701	0.804	0.267	-2.357	-3.000	-0.263	-0.272	0.948	15.241	1.011	0.912	0.155	0.021	-0.831
1.025	40.707	0.782	0.275	-2.432	-3.000	-0.177	-0.215	1.250	14.580	1.004	0.897	0.151	0.018	-0.829
1.025	40.701	0.762	0.276	-2.489	-3.000	-0.149	-0.095	1.520	13.863	0.997	0.898	0.146	0.012	-0.837
1.025	40.701	0.741	0.274	-2.541	-3.000	-0.184	-0.014	1.578	13.422	1.007	0.897	0.139	0.008	-0.846
1.026	40.710	0.724	0.273	-2.590	-3.000	-0.206	0.034	1.405	13.515	1.000	0.896	0.128	0.003	-0.858
1.026	40.707	0.707	0.274	-2.633	-3.000	-0.295	0.070	1.262	14.058	0.999	0.895	0.121	-0.000	-0.881
1.026	40.707	0.689	0.278	-2.671	-3.000	-0.351	0.087	1.052	14.544	0.997	0.893	0.107	-0.006	-0.902
1.026	40.698	0.661	0.283	-2.698	-3.000	-0.377	0.074	1.119	14.626	0.999	0.896	0.096	-0.010	-0.923
1.026	40.689	0.625	0.286	-2.712	-3.000	-0.387	0.036	1.378	14.240	0.992	0.889	0.084	-0.013	-0.947
1.027	40.707	0.583	0.294	-2.708	-3.000	-0.355	-0.012	1.690	13.362	0.988	0.891	0.072	-0.014	-0.971
1.027	40.680	0.533	0.304	-2.694	-3.000	-0.275	-0.093	1.930	12.482	0.986	0.895	0.061	-0.019	-0.994
1.027	40.686	0.487	0.320	-2.668	-3.000	-0.124	-0.167	1.965	12.214	0.988	0.893	0.051	-0.022	-1.010
1.027	40.704	0.444	0.333	-2.631	-3.000	0.034	-0.267	1.840	12.499	0.974	0.891	0.041	-0.020	-1.031
1.027	40.680	0.407	0.341	-2.586	-3.000	0.174	-0.307	1.502	13.048	0.973	0.890	0.035	-0.019	-1.046
1.028	40.674	0.380	0.336	-2.529	-3.000	0.249	-0.307	1.356	13.657	0.977	0.901	0.027	-0.021	-1.059
1.028	40.680	0.357	0.320	-2.457	-3.000	0.239	-0.207	1.277	13.989	0.966	0.896	0.022	-0.017	-1.070
1.028	40.683	0.332	0.303	-2.362	-3.000	0.186	-0.046	1.451	13.782	0.966	0.893	0.018	-0.015	-1.077
1.028	40.659	0.310	0.286	-2.250	-2.942	0.143	0.061	1.791	13.017	0.968	0.894	0.013	-0.013	-1.079
1.028	40.686	0.278	0.272	-2.117	-2.849	0.084	0.025	2.110	12.120	0.963	0.889	0.013	-0.008	-1.083
1.029	40.698	0.259	0.254	-1.968	-2.777	0.086	-0.105	2.254	11.692	0.959	0.890	0.014	-0.006	-1.081
1.029	40.671	0.243	0.227	-1.806	-2.721	0.138	-0.239	2.371	11.909	0.963	0.890	0.012	-0.005	-1.077
1.029	40.677	0.242	0.193	-1.638	-2.679	0.199	-0.296	2.447	12.380	0.965	0.880	0.011	-0.003	-1.075
1.029	40.671	0.255	0.160	-1.474	-2.652	0.265	-0.249	2.388	12.631	0.960	0.883	0.012	-0.001	-1.068
1.029	40.671	0.279	0.138	-1.321	-2.637	0.271	-0.089	2.401	12.410	0.960	0.888	0.015	0.002	-1.062
1.030	40.652	0.310	0.125	-1.188	-2.626	0.325	0.073	2.464	11.664	0.959	0.882	0.018	0.004	-1.054
1.030	40.677	0.340	0.120	-1.084	-2.619	0.341	0.153	2.590	10.792	0.947	0.882	0.019	0.004	-1.047
1.030	40.662	0.366	0.113	-1.016	-2.614	0.373	0.122	2.862	10.039	0.944	0.889	0.022	0.007	-1.041
1.030	40.652	0.384	0.106	-0.985	-2.606	0.329	0.033	3.081	9.706	0.942	0.895	0.025	0.004	-1.036
1.030	40.649	0.397	0.108	-0.991	-2.593	0.263	-0.058	3.368	9.786	0.938	0.891	0.030	0.003	-1.024
1.031	40.646	0.406	0.122	-1.036	-2.566	0.153	-0.105	3.698	10.022	0.943	0.890	0.030	0.003	-1.021
1.031	40.656	0.410	0.153	-1.119	-2.538	0.073	-0.087	3.916	10.118	0.946	0.889	0.033	0.004	-1.017
1.031	40.662	0.411	0.190	-1.241	-2.496	0.005	0.007	4.070	9.807	0.938	0.885	0.033	0.000	-1.014
1.031	40.649	0.416	0.218	-1.393	-2.441	0.070	0.080	4.310	9.190	0.938	0.884	0.036	0.003	-1.011
1.031	40.649	0.424	0.231	-1.573	-2.376	0.246	0.138	4.506	8.506	0.946	0.885	0.035	-0.001	-1.010
1.032	40.649	0.440	0.234	-1.778	-2.305	0.531	0.142	4.597	7.978	0.938	0.885	0.034	-0.003	-1.008
1.032	40.659	0.462	0.244	-1.999	-2.226	0.819	0.093	4.659	7.749	0.921	0.891	0.034	-0.004	-1.006
1.032	40.656	0.488	0.273	-2.232	-2.151	1.002	0.048	4.748	7.694	0.926	0.890	0.035	-0.004	-1.008
1.032	40.643	0.516	0.329	-2.474	-2.077	0.941	0.026	4.977	7.777	0.935	0.885	0.029	-0.005	-1.008
1.032	40.643	0.536	0.390	-2.718	-2.011	0.645	0.034	5.232	7.706	0.928	0.887	0.027	-0.007	-1.011
1.033	40.674	0.551	0.438	-2.958	-1.959	0.334	0.081	5.533	7.345	0.930	0.889	0.023	-0.006	-1.012
1.033	40.631	0.557	0.454	-3.000	-1.925	0.154	0.104	5.888	6.773	0.930	0.893	0.019	-0.007	-1.014
1.033	40.652	0.560	0.442	-3.000	-1.910	0.272	0.064	6.238	6.209	0.928	0.890	0.016	-0.007	-1.017
1.033	40.686	0.566	0.414	-3.000	-1.914	0.471	-0.022	6.484	5.826	0.917	0.892	0.012	-0.006	-1.019
1.033	40.637	0.579	0.389	-3.000	-1.931	0.753	-0.145	6.851	5.410	0.922	0.894	0.006	-0.005	-1.021
1.034	40.640	0.600	0.376	-3.000	-1.957	0.913	-0.202	7.336	5.101	0.925	0.895	0.003	-0.007	-1.025
1.034	40.674	0.631	0.370	-3.000	-1.986	0.884	-0.225	7.916	4.901	0.915	0.888	-0.003	-0.004	-1.027
1.034	40.646	0.663	0.360	-3.000	-2.013	0.666	-0.156	8.829	4.626	0.914	0.896	-0.007	-0.004	-1.032
1.034	40.665	0.692	0.337	-3.000	-2.036	0.434	-0.072	9.624	4.286	0.924	0.893	-0.014	-0.002	-1.037
1.034	40.668	0.712	0.309	-3.000	-2.048	0.314	-0.001	10.059	3.975	0.918	0.897	-0.018	-0.003	-1.040
1.035	40.646	0.725	0.281	-3.000	-2.053	0.434	-0.037	10.173	3.642	0.905	0.900	-0.024	-0.000	-1.038
1.035	40.652	0.732	0.269	-3.000	-2.042	0.737	-0.140	10.223	3.301	0.899	0.900	-0.031	0.003	-1.046
1.035	40.659	0.737	0.267	-3.000	-2.014	1.040	-0.291	10.544	3.088	0.898	0.888	-0.041	0.005	-1.050
1.035	40.643	0.747	0.271	-3.000	-1.961	1.244	-0.368	11.545	3.044	0.901	0.901	-0.057	0.004	-1.054
1.035	40.659	0.762	0.264	-3.000	-1.886	1.226	-0.359	12.186	2.870	0.903	0.899	-0.072	0.008	-1.061
1.036	40.646	0.787	0.244	-3.000	-1.792	1.076	-0.256	12.351	2.631	0.892	0.906	-0.091	0.010	-1.065
1.036	40.646	0.817	0.217	-3.000	-1.674	0.924	-0.128	11.968	2.362	0.899	0.901	-0.111	0.015	-1.072
1.036	40.662	0.847	0.200	-3.000	-1.541	0.860	-0.057	11.193	1.948	0.903	0.905	-0.131	0.018	-1.077
1.036	40.652	0.874	0.196	-3.000	-1.393	0.930	-0.080	10.856	1.562	0.896	0.910	-0.148	0.019	-1.082
1.036	40.643	0.897	0.208	-3.000	-1.230	1.095	-0.149	11.218	1.277	0.900	0.913	-0.171	0.023	-1.088
1.037	40.665	0.906	0.226	-3.000	-1.053	1.271	-0.220	12.072	1.219	0.894	0.912	-0.189	0.029	-1.094
1.037	40.686	0.897	0.242	-2.989	-0.859	1.416	-0.192	13.106	1.286	0.887	0.908	-0.203	0.034	-1.098
1.037	40.668	0.872	0.253	-2.917	-0.657	1.493	-0.044	13.807	1.162	0.894	0.904	-0.213	0.033	-1.102
1.037	40.646	0.838	0.260	-2.817	-0.448	1.468	0.153	14.191	0.627	0.890	0.912	-0.216	0.033	-1.099
1.037	40.671	0.796	0.272	-2.688	-0.244	1.276	0.267	14.253	-0.338	0.883	0.911	-0.218	0.035	-1.097
1.038	40.683	0.749	0.288	-2.528	-0.062	1.064	0.237	14.125	-1.272	0.889	0.915	-0.212	0.035	-1.100
1.038	40.665	0.710	0.301	-2.348	0.084	0.959	0.092	14.454	-2.005	0.888	0.911	-0.207	0.033	-1.097
1.038	40.671	0.677	0.301	-2.156	0.188	0.986	-0.038	15.456	-2.495	0.889	0.912	-0.196	0.030	-1.091
1.038	40.695	0.656	0.287	-1.965	0.232	1.198	-0.039	16.390	-2.674	0.889	0.917	-0.176	0.026	-1.090
